id,name,produzent,nation,lokal1,lokal2,lokal3,lokal4,sorten1,sorten2,sorten3,sorten4,sorten5,sorten6,sorten7,sorten8,sorten9,sorten10,sorten11,sorten12,typ,verwendung,alc,temperatur,suesse,saeurengehalt ,koerper,gerbstoff,preis,jahr,ml
145935,Clos de Lolol,Hacienda Araucano,Chile,Rapel Valley,,,,Cabernet Sauvignon,Carmenere,,,,,,,,,,,Red,Table,14,17,1,3,4,4,57.94890227,2005,750
145940,"Domaine Philippe Naddef, Mazis Chambertin Grand Cru V.V",Domaine Philippe Naddef,France,Bourgogne,Cote de Nuits,GevreyChambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,14,16,1,4,3,3,419.5793937,2006,750
145942,"Domaine Philippe Naddef, Gevrey Chambertin 1er Cru 'Les Champeaux'",Domaine Philippe Naddef,France,Bourgogne,Cote de Nuits,GevreyChambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15.5,1,4,3,2,190.7179062,2006,750
145943,"Domaine Philippe Naddef, Gevrey Chambertin Vieilles Vignes",Domaine Philippe Naddef,France,Bourgogne,Cote de Nuits,GevreyChambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,13,16,1,5,3,2,146.7060817,2006,750
145944,"Domaine Philippe Naddef, Fixin",Domaine Philippe Naddef,France,Bourgogne,Cote de Nuits,Fixin,,Pinot Noir,,,,,,,,,,,,Red,Table,13,16,1,4,2,2,86.5565882,2007,750
145945,"Domaine Philippe Naddef, Marsannay Rouge",Domaine Philippe Naddef,France,Bourgogne,Cote de Nuits,Marsannay,,Pinot Noir,,,,,,,,,,,,Red,Table,13,15,1,5,2,2,73.35304085,2007,750
145946,"Domaine Philippe Naddef, Bourgogne Pinot Noir",Domaine Philippe Naddef,France,Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,12.5,15.5,1,4,2,2,55.01478064,2007,750
145947,"Domaine Taupenot Merme, Bourgogne Passetoutgrain",Domaine TaupenotMerme,France,Bourgogne,,,,Pinot Noir,Gamay,,,,,,,,,,,Red,Table,13.5,14,1,5,2,2,44.01182451,2004,750
145948,"Domaine Taupenot Merme, Chambolle Musigny",Domaine TaupenotMerme,France,Bourgogne,Cote de Nuits,Chambolle Musigny,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15.5,1,4,2,2,190.7179062,2006,750
145949,"Domaine Taupenot Merme, Chambolle Musigny 1er Cru 'La Combe d'Orveau'",Domaine TaupenotMerme,France,Bourgogne,Cote de Nuits,Chambolle Musigny,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15.5,1,4,3,2,267.0050687,2004,750
145950,"Domaine Taupenot Merme, Charmes Chambertin Grand Cru",Domaine TaupenotMerme,France,Bourgogne,Cote de Nuits,GevreyChambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15.5,1,4,3,3,381.4358124,2004,750
145952,"D'Angelo, Sacravite",Casa Vinicola dAngelo,Italy,Basilicata,,,,Aglianico,,,,,,,,,,,,Red,Table,13,17,1,2,3,3,41.81123328,2006,750
145956,"Argiolas, Is Solinas",Argiolas,Italy,Sardegna,,,,Carignano,,,,,,,,,,,,Red,Table,14.5,17,1,3,4,4,70.41891922,2016,750
145960,"Estacion, Reserve Cabernet Sauvignon",Estacion,Chile,Rapel Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,17,1,4,3,3,18.33826021,2010,750
145962,"Estacion, Cabernet Sauvignon",Estacion,Chile,Rapel Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14,17,1,4,3,3,14.67060817,2010,750
145964,"Estacion, Merlot",Estacion,Chile,Rapel Valley,,,,Merlot,,,,,,,,,,,,Red,Table,14.5,17,1,3,3,3,14.67060817,2010,750
145965,"Estacion, Chardonnay",Estacion,Chile,Rapel Valley,,,,Chardonnay,,,,,,,,,,,,White,Table,14,11,1,3,3,1,14.67060817,2009,750
145968,"Illuminati, Riparosso Montepulciano d'Abruzzo",Illuminati,Italy,Abruzzo,,,,Montepulciano,,,,,,,,,,,,Red,Table,13.5,17,1,4,3,3,30.07474675,2009,750
145969,"Illuminati, ilico Montepulciano d'Abruzzo",Illuminati,Italy,Abruzzo,,,,Montepulciano,,,,,,,,,,,,Red,Table,13.5,17,1,3,4,4,33.00886838,2008,750
145982,"Man Vintners, Cabernet Sauvignon",Man Vintners,the Republic of South Africa,Coastal Region,Paarl,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,14,17,1,4,3,4,23.47297307,2009,750
145983,"Man Vintners, Chardonnay",Man Vintners,the Republic of South Africa,Coastal Region,Paarl,,,Chardonnay,Sauvignon blanc,,,,,,,,,,,White,Table,13.5,11,1,4,2,1,23.47297307,2009,750
145984,"Man Vintners, Shiraz",Man Vintners,the Republic of South Africa,Coastal Region,Paarl,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14,17,1,4,3,4,23.47297307,2008,750
145992,Chateau La Lagune,Chateau La Lagune Grand Cru Classe3rd Cru,France,Bordeaux,HautMedoc,,,Cabernet Sauvignon,Merlot,Petit Verdot,,,,,,,,,,Red,Table,13.5,17,1,3,4,4,110.0295613,2015,750
145996,Chateau Tauzinat l'Hermitage,Yvon Mau,France,Bordeaux,SaintEmilion Grand Cru,,,Merlot,Cabernet Franc,,,,,,,,,,,Red,Table,13,17,1,3,4,3,80.68834494,2009,750
146001,Chateau Dame Jan Bordeaux Superieur,JJ  JJ Mortier,France,Bordeaux,Bordeaux Superieur,,,Merlot,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,Red,Table,12,18,1,3,3,3,23.47297307,2004,750
146003,Slack Jaw Zinfandel,Goal Winery Soledad,USA,California,,,,Zinfandel,,,,,,,,,,,,Red,Table,14.3,15.5,1,3,3,3,11.00295613,2005,750
146005,"Venegazzu, Cabernet Sauvignon Montello",Cantinetta Venegazzu Estate,Italy,Veneto,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,12.5,17.5,1,3,4,4,40.34417247,2006,750
146014,100 Year Old Vine Shiraz Cabernet Sauvignon,Heath Vineyards,Australia,South Australia,Barossa Valley,,,Syrah & Shiraz,Cabernet Sauvignon,,,,,,,,,,,Red,Table,15,17.5,1,4,5,4,262.6038862,2014,750
146015,"Argentiera, Bolgheri Superiore",Argentiera Tenuta Argentiera Poggio Argentiera,Italy,Toscana,Bolgheri,,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,14.5,17,1,3,5,4,220.0591226,2017,750
146016,"Argentiera, Villa Donoratico",Argentiera Tenuta Argentiera Poggio Argentiera,Italy,Toscana,Bolgheri,,,Cabernet Sauvignon,Cabernet Franc,Merlot,,,,,,,,,,Red,Table,14.5,17,1,4,3,3,71.15244962,2010,750
146017,"Argentiera, Poggio Ai Ginepri",Argentiera Tenuta Argentiera Poggio Argentiera,Italy,Toscana,Bolgheri,,,Cabernet Sauvignon,Syrah & Shiraz,Merlot,,,,,,,,,,Red,Table,14.5,17,1,3,4,3,44.01182451,2010,750
146018,"Napa Angel, Cabernet Sauvignon",Napa Angel by Montes,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,Syrah & Shiraz,,,,,,,,,,,Red,Table,14.5,17.5,1,3,4,4,88.02364902,2008,750
146020,Baron Lestac Bordeaux Rouge,CASTEL Groupe CASTEL,France,Bordeaux,,,,Merlot,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,Red,Table,12,17,1,3,3,3,27.87415552,2016,750
146021,Baron de Lestac Bordeaux Blanc,CASTEL Groupe CASTEL,France,Bordeaux,,,,Sauvignon blanc,Semillon,,,,,,,,,,,White,Table,12.5,11,1,4,3,1,27.87415552,2016,750
146026,"Montgras, Antu Ninquen Syrah",Vina Montgras,Chile,Rapel Valley,,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,15.2,17,1,3,5,4,55.01478064,2009,750
146027,"Montgras, Antu Ninquen Cabernet Sauvignon",Vina Montgras,Chile,Rapel Valley,,,,Cabernet Sauvignon,Carmenere,,,,,,,,,,,Red,Table,14.4,17.5,1,3,4,3,47.67947655,2010,750
146032,Montgras Reserva Sauvignon Blanc,Vina Montgras,Chile,Aconcagua,Leyda Valley,,,Sauvignon blanc,,,,,,,,,,,,White,Table,12.5,11,1,3,3,1,26.40709471,2018,750
146039,"Barone Ricasoli, Torricella Chardonnay",Barone Ricasoli,Italy,Toscana,,,,Chardonnay,,,,,,,,,,,,White,Table,14,11,1,3,3,1,46.94594614,2013,750
146040,"Bodegas Chivite, Gran Feudo Rosado",Bodegas Chivite,Spain,Navarra,,,,Garnacha,,,,,,,,,,,,Rose,Table,13,12,1,3,3,1,16.13766899,2012,750
146041,"Bodegas Chivite, Colleccion 125 Bianco",Bodegas Chivite,Spain,Navarra,,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,11,1,3,4,1,114.4307437,2006,750
146042,"Bodegas Chivite, Colleccion 125 Reserva",Bodegas Chivite,Spain,Navarra,,,,Tempranillo,Merlot,Cabernet Sauvignon,,,,,,,,,,Red,Table,13.5,17.5,1,3,4,4,91.69130106,2006,750
146043,"Bodegas Chivite, Gran Feudo Crianza",Bodegas Chivite,Spain,Navarra,,,,Tempranillo,Garnacha,Cabernet Sauvignon,,,,,,,,,,Red,Table,12.5,17.5,1,3,3,3,19.07179062,2006,750
146045,"Bodegas Chivite, Gran Feudo Reserva",Bodegas Chivite,Spain,Navarra,,,,Tempranillo,Cabernet Sauvignon,Merlot,,,,,,,,,,Red,Table,13,17.5,1,3,3,4,28.60768593,2003,750
146051,"Alois Lageder, Pinot Grigio",Alois Lageder,Italy,TrentinoAlto Adige,,,,Pinot Grigio,,,,,,,,,,,,White,"Appetizer, Table",13,11,1,3,3,1,44.01182451,2013,750
146059,Chateau Pontoise Cabarrus,Chateau Pontoise Cabarrus,France,Bordeaux,HautMedoc,,,Merlot,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,Red,Table,12.5,17,1,4,4,4,73.35304085,2001,750
146060,Chateau Plagnac,Chateau Plagnac,France,Bordeaux,Medoc,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,13.5,17,1,4,3,3,49.88006778,2015,750
146063,Winzenheimer Auslese,Ferdinand Pieroth,Germany,Nahe,,,,Riesling,,,,,,,,,,,,White,"Table, Dessert",10.5,9,4,3,3,1,51.3471286,2006,750
146069,"Mastroberardino, Irpinia Aglianico",Mastroberardino,Italy,Campania,,,,Aglianico,,,,,,,,,,,,Red,Table,13.5,17,1,2,3,4,62.35008472,2018,750
146071,"Mastroberardino, Mastro Rosso Campania",Mastroberardino,Italy,Campania,,,,Aglianico,Piedirosso,Sangiovese,Barbera,,,,,,,,,Red,Table,12.5,17,1,2,3,4,47.67947655,2019,750
146072,"Mastroberardino, Mastro Bianco Campania",Mastroberardino,Italy,Campania,,,,Coda di Volpe,Etc,,,,,,,,,,,White,Table,12.5,13,1,3,2,1,47.67947655,2019,750
146073,"Tasca d'Almerita, Leone",Tasca dAlmerita,Italy,Sicilia,,,,Gatarratto,Chardonnay,,,,,,,,,,,White,Table,13.5,11,1,3,3,1,73.35304085,2014,750
146081,"Ca'del Bosco, Maurizio Zanella",Cadel Bosco Cadel Bosco,Italy,Lombardia,,,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,13.5,17.5,1,3,5,4,139.3707776,2004,750
146084,"Michele Chiarlo, La Court Barbera d'Asti Superiore Nizza",Michele Chiarlo,Italy,Piemonte,Asti,,,Barbera,,,,,,,,,,,,Red,Table,14.5,17,1,4,3,3,102.6942572,2012,750
146085,"Michele Chiarlo, Barolo Cerequio",Michele Chiarlo,Italy,Piemonte,Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,14.5,17,1,4,4,5,220.0591226,2013,750
146086,"Michele Chiarlo, Barbaresco Asili",Michele Chiarlo,Italy,Piemonte,Barbaresco,,,Nebbiolo,,,,,,,,,,,,Red,Table,14.5,17.5,1,4,4,4,161.3766899,2014,750
146095,Campo Antico Chianti Riserva,CAVIPI SRL,Italy,Toscana,Chianti,,,Sangiovese,,,,,,,,,,,,Red,Table,13,17,1,4,3,2,19.07179062,2007,750
146096,Campo Antico Barrelaia Chianti Riserva,CAVIPI SRL,Italy,Toscana,Chianti,,,Sangiovese,Cabernet Sauvignon,,,,,,,,,,,Red,Table,13.5,18,1,3,3,3,24.94003389,2005,750
146101,1489 Toscana IGT,Baroncini,Italy,Toscana,,,,Sangiovese,Merlot,,,,,,,,,,,Red,Table,12,17,1,4,3,2,13.05684127,2006,750
146102,1489 Vino Nobile de Montepulciano,Baroncini,Italy,Toscana,Montepulciano,,,Prugnolo Gentile,,,,,,,,,,,,Red,Table,13,17.5,1,3,4,3,24.94003389,2006,750
146104,Tesco Soave Classico,Equipe SRL,Italy,Veneto,Soave,,,Garganega,,,,,,,,,,,,White,"Appetizer, Table",12,11,1,4,1,1,9.389189229,2008,750
146105,Finest Old Vines Garnacha,Bodegas Aragonesas,Spain,Campo de Borja,,,,Garnacha,,,,,,,,,,,,Red,Table,13.5,17,1,3,3,3,15.40413858,2012,750
146106,Finest Old Vines Tempranillo,Bodegas Aragonesas,Spain,Campo de Borja,,,,Tempranillo,,,,,,,,,,,,Red,Table,13,17.5,1,3,3,3,15.40413858,2011,750
146108,"Finest, Premier Cru Brut Champagne",Union Champagne,France,Champagne,,,,Chardonnay,Pinot Noir,,,,,,,,,,,Sparkling,Appetizer,12,5,1,4,4,1,50.61359819,2012,750
146116,Marquis Cabernet Sauvignon,Foncalieu,France,Cabernet Sauvignon,,,,,,,,,,,,,,,,Red,Table,13,17.5,1,4,3,3,9.389189229,2009,750
146117,Marquis Merlot,Foncalieu,France,,,,,Merlot,,,,,,,,,,,,Red,Table,13,17.5,1,3,2,2,9.389189229,2008,750
146134,Vinum 'The Scrapper',Vinum Cellars,USA,California,El Dorado County,El Dorado,,Cabernet Franc,,,,,,,,,,,,Red,Table,14.5,17.5,1,3,4,3,102.6942572,2005,750
146136,"Boisset Family Estates, L De Lyeth",Boisset Family Estates,USA,California,Sonoma County,Sonoma Valley,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",13.12,11,1,4,2,1,44.01182451,2005,750
146137,"La Sirena, Moscato Azul",La Sirena Wines,USA,California,Napa County,Napa Valley,,Moscato,,,,,,,,,,,,White,Table,13,11,1,3,3,1,146.7060817,2017,750
146139,"Sandalford, Estate Reserve Cabernet Sauvignon",Sandalford Wines,Australia,Western Australia,Margaret River,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.6,17.5,1,4,4,4,71.88598003,2005,750
146155,Rio Bueno Cabernet Sauvignon,Quien  Co,Chile,Central Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13,17,1,3,2,3,5.061359819,2009,750
146156,Rio Bueno Merlot,Quien  Co,Chile,Central Valley,,,,Merlot,,,,,,,,,,,,Red,Table,12.5,17,1,3,2,2,5.061359819,2009,750
146157,Rio Bueno Sauvignon Blanc,Quien  Co,Chile,Central Valley,,,,Sauvignon blanc,,,,,,,,,,,,White,Table,13,11,1,4,2,1,5.061359819,2009,750
146164,Palo Alto Reserva,Miailhe Family,Chile,Maule Valley,,,,Cabernet Sauvignon,Carmenere,Syrah & Shiraz,,,,,,,,,,Red,Table,13.8,17,1,3,2,2,12.98348823,2008,750
146165,Criollo Cabernet Shiraz,Miailhe Family,Argentina,Mendoza,,,,Syrah & Shiraz,Cabernet Sauvignon,,,,,,,,,,,Red,Table,13,17,1,4,3,3,7.922128412,2009,750
146166,Criollo Shiraz Malbec,Miailhe Family,Argentina,Mendoza,,,,Malbec,Syrah & Shiraz,,,,,,,,,,,Red,Table,13.3,17,1,4,3,2,7.922128412,2009,750
146169,Vina Mantibre Cosecha,Freixenet,Spain,Rioja,,,,Tempranillo,,,,,,,,,,,,Red,Table,12.5,17,1,3,3,3,14.52390209,2008,750
146171,Tesco Cava Demi Sec,Freixenet,Spain,,,,,Macabeo,Xarel.lo,Parellada,,,,,,,,,,Sparkling,Appetizer,11.5,5.5,3,2,2,1,10.12271964,2006,750
146174,Gracia Cabernet Sauvignon,Miailhe Family,Chile,Central Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13.5,17,1,3,3,3,11.58978045,2009,750
146175,Gracia Merlot,Miailhe Family,Chile,Central Valley,,,,Merlot,,,,,,,,,,,,Red,Table,13.5,17,1,3,2,3,11.58978045,2009,750
146176,Marchesi di Gresy Gresy Camp Gross Barbaresco,Marchesi di Gresy,Italy,Piemonte,Barbaresco,,,Nebbiolo,,,,,,,,,,,,Red,Table,14.5,17.5,1,4,3,4,220.0591226,2003,750
146177,Marchesi di Gresy Langhe Rosso 'Villa Martis',Marchesi di Gresy,Italy,Piemonte,Langhe,,,Barbera,Nebbiolo,,,,,,,,,,,Red,Table,13.5,17.5,1,4,3,3,49.88006778,2005,750
146178,Marchesi di Gresy Solomerlot,Marchesi di Gresy,Italy,Piemonte,Monferrato,,,Merlot,,,,,,,,,,,,Red,Table,13.5,17.5,1,3,3,3,99.76013556,2004,750
146179,Marchesi di Gresy Langhe 'Virtus',Marchesi di Gresy,Italy,Piemonte,Langhe,,,Barbera,Cabernet Sauvignon,,,,,,,,,,,Red,Table,14,17.5,1,4,4,3,107.0954396,2001,750
146180,"Marchesi di Gresy, Barbera d'Asti",Marchesi di Gresy,Italy,Piemonte,Asti,,,Barbera,,,,,,,,,,,,Red,Table,14,17,1,4,3,2,40.34417247,2007,750
146181,Marchesi di Gresy Monte Aribaldo Dolcetto d'Alba,Marchesi di Gresy,Italy,Piemonte,Alba,,,Dolcetto,,,,,,,,,,,,Red,Table,13,17,1,4,3,3,40.34417247,2008,750
146182,Marchesi di Gresy Langhe Sauvignon,Marchesi di Gresy,Italy,Piemonte,Langhe,,,Sauvignon blanc,,,,,,,,,,,,White,Table,14,9.5,1,4,2,1,44.01182451,2009,750
146184,"Rockford, Eden Valley  Riesling",Rockford,Australia,South Australia,Eden Valley,,,Riesling,,,,,,,,,,,,White,Table,12,11,1,3,3,1,66.01773677,2006,750
146189,Domaine Daniel Rion & Fils Bourgogne Pinot Noir,Daniel Rion Domaine Daniel Rion  Fils,France,Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,16,1,4,3,2,80.68834494,2014,750
146190,Domaine Daniel Rion & Fils Cote de Nuits Villages,Daniel Rion Domaine Daniel Rion  Fils,France,Bourgogne,Cote de Nuits,Cote de NuitsVillages,,Pinot Noir,,,,,,,,,,,,Red,Table,12.5,16,1,4,3,2,110.0295613,2014,750
146192,Domaine Daniel Rion & Fils Vonsne Romanee Village,Daniel Rion Domaine Daniel Rion  Fils,France,Bourgogne,Cote de Nuits,VosneRomanee,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,16,1,4,3,2,220.0591226,2014,750
146194,"Tarapaca, Cabernet Sauvignon",Vina Tarapaca,Chile,Central Valley,,,,Cabernet Sauvignon,Syrah & Shiraz,,,,,,,,,,,Red,Table,13.5,17,1,3,3,3,20.53885144,2017,750
146202,"Barton & Guestier, Reserve Chardonnay",Barton  Guestier,France,Southern France,Languedoc Roussillon,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,11,1,3,3,1,19.07179062,2007,750
146205,"Tarapaca, Chardonnay",Vina Tarapaca,Chile,Central Valley,,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,11,1,3,3,1,20.53885144,2017,750
146212,"Echelon Vineyards, Cabernet Sauvignon",Echelon Vineyards,USA,California,Monterey County,Hames Valley,,Cabernet Sauvignon,Teroldego,Alicante Bouschet,,,,,,,,,,Red,Table,13.8,17,1,3,3,3,19.07179062,2005,750
146214,"Navarro Correas, Structura 'Rare Barrels'",Bodega Navarro Correas,Argentina,Mendoza,,,,Malbec,Cabernet Sauvignon,Cabernet Franc,Merlot,,,,,,,,,Red,Table,14.8,17,1,3,4,5,161.3766899,2012,750
146215,"Navarro Correas, Alegoria Late Harvest",Bodega Navarro Correas,Argentina,Mendoza,,,,Semillon,Sauvignon blanc,,,,,,,,,,,White,Dessert,10,9,5,1,2,1,58.68243268,2006,500
146216,"Navarro Correas, Extra Brut",Bodega Navarro Correas,Argentina,Mendoza,,,,Chardonnay,Pinot Noir,,,,,,,,,,,Sparkling,Appetizer,13,5.5,1,4,2,1,46.94594614,2007,750
146217,"Navarro Correas, Los Arboles Cabernet Sauvignon",Bodega Navarro Correas,Argentina,Mendoza,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13.5,17,1,3,3,3,19.07179062,2017,750
146218,"Navarro Correas, Los Arboles Malbec",Bodega Navarro Correas,Argentina,Mendoza,,,,Malbec,,,,,,,,,,,,Red,Table,14.5,17,1,3,4,3,19.07179062,2017,750
146219,"Navarro Correas, Los Arboles Chardonnay",Bodega Navarro Correas,Argentina,Mendoza,,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,11,1,3,3,1,19.07179062,2017,750
146220,"Barton & Guestier, Thomas Barton Reserve Privee Medoc",Barton  Guestier,France,Bordeaux,Medoc,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,13.5,17,1,4,4,5,132.0354735,2005,750
146228,"Marques de Grinon, Rioja",Marques de Grinon,Spain,Rioja,,,,Tempranillo,,,,,,,,,,,,Red,Table,13,17,1,3,4,4,29.34121634,2006,750
146229,"Marques de Grinon, Tempranillo",Marques de Grinon,Spain,Rioja,,,,Tempranillo,,,,,,,,,,,,Red,Table,13,17,1,3,4,4,29.34121634,2006,750
146230,"Marques de Grinon, Crianza",Marques de Grinon,Spain,Rioja,,,,Tempranillo,,,,,,,,,,,,Red,Table,13,17,1,3,4,3,36.67652043,2004,750
146231,"Marques de Grinon, Alea Crianza",Marques de Grinon,Spain,Rioja,,,,Tempranillo,,,,,,,,,,,,Red,Table,13,17,1,3,4,3,36.67652043,2004,750
146232,Staete Landt Marlborough Sauvignon Blanc,Staete Landt,New Zealand,South Island,Marlborough,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",14,11,1,5,3,1,29.34121634,2014,750
146233,Staete Landt Marlborough Chardonnay,Staete Landt,New Zealand,South Island,Marlborough,,,Chardonnay,,,,,,,,,,,,White,Table,14,11,1,4,3,1,28.60768593,2014,750
146234,Staete Landt Marlborough Pinot Noir,Staete Landt,New Zealand,South Island,Marlborough,,,Pinot Noir,,,,,,,,,,,,Red,Table,14,17,1,5,3,3,38.14358124,2014,750
146235,"Vina Mar, Reserva Cabernet Sauvignon",Vina Mar,Chile,Aconcagua,Casablanca Valley,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,17,1,3,4,3,35.20945961,2006,750
146236,"Vina Mar, Reserva Merlot",Vina Mar,Chile,Aconcagua,Casablanca Valley,,,Merlot,Syrah & Shiraz,,,,,,,,,,,Red,Table,14,17,1,3,2,3,35.20945961,2007,750
146237,"Vina Mar, Reserva Especial Cabernet Sauvignon Carmenere",Vina Mar,Chile,Aconcagua,Casablanca Valley,,,Cabernet Sauvignon,Carmenere,Syrah & Shiraz,,,,,,,,,,Red,Table,14,17,1,3,4,3,40.34417247,2006,750
146238,"Vina Mar, Reserva Especial Merlot",Vina Mar,Chile,Aconcagua,Casablanca Valley,,,Merlot,Syrah & Shiraz,,,,,,,,,,,Red,Table,14,17,1,3,4,3,40.34417247,2006,750
146240,"Vina Mar, Reserva Especial Sauvignon Blanc",Vina Mar,Chile,Aconcagua,Casablanca Valley,,,Sauvignon blanc,,,,,,,,,,,,White,Table,13.5,11,1,3,2,1,40.34417247,2008,750
146245,"Bodega Benegas, Juan Benegas Malbec",Bodega Benegas,Argentina,Mendoza,,,,Malbec,,,,,,,,,,,,Red,Table,14,17,1,3,3,3,36.67652043,2009,750
146246,"Bodega Benegas, Don Tiburcio",Bodega Benegas,Argentina,Mendoza,,,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,14,17,1,3,4,3,30.07474675,2005,750
146247,"Bodega Benegas, Syrah",Bodega Benegas,Argentina,Mendoza,,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,15,17,1,3,4,4,45.47888533,2006,750
146248,"Bodega Benegas, Malbec",Bodega Benegas,Argentina,Mendoza,,,,Malbec,,,,,,,,,,,,Red,Table,14.5,17,1,3,4,4,58.68243268,2006,750
146249,"Bodega Benegas, Lynch Meritage",Bodega Benegas,Argentina,Mendoza,,,,Cabernet Franc,Cabernet Sauvignon,Merlot,Petit Verdot,,,,,,,,,Red,Table,14.5,17,1,3,5,4,117.3648654,2006,750
146268,"Angove, Long Row Cabernet Sauvignon",Angove,Australia,South Australia,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,17,1,3,3,4,30.07474675,2017,750
146269,"Angove, Chalk Hill Blue Shiraz Cabernet",Angove,Australia,South Australia,,,,Syrah & Shiraz,Cabernet Sauvignon,,,,,,,,,,,Red,Table,14,17,1,3,4,3,27.14062511,2018,750
146272,Chateau Lagarosse,Chateau Lagarosse,France,Bordeaux,Premieres Cotes de Bordeaux,,,Merlot,Cabernet Franc,Cabernet Sauvignon,,,,,,,,,,Red,Table,13.5,17,1,3,3,3,32.27533797,2006,750
146273,Michel Rolland Chateau Le Doyenne,Michel Rolland Collection,France,Bordeaux,Premieres Cotes de Bordeaux,,,Merlot,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,Red,Table,12.5,17,1,3,3,3,43.2782941,2004,750
146274,Les Complices de Puech Haut,Les Complices de PuechHaut,France,Southern France,Languedoc Roussillon,Coteaux du Languedoc,,Grenache,Syrah & Shiraz,,,,,,,,,,,Red,Table,14,17,1,3,3,3,40.34417247,2012,750
146276,Chateau de Bel Air,Chateau Bel AirPomerol,France,Bordeaux,Lalande de Pomerol,,,Merlot,Cabernet Sauvignon,Malbec,Cabernet Franc,,,,,,,,,Red,Table,13,17,1,3,4,4,73.35304085,2004,750
146277,Chateau Fonplegade,Chateau FonplegadeMichel Rolland,France,Bordeaux,SaintEmilion Grand Cru,,,Merlot,Cabernet Franc,Cabernet Sauvignon,,,,,,,,,,Red,Table,14,17,1,3,5,4,183.3826021,2005,750
146278,Chateau Grand Montet,Chateau Grand Montet,France,Bordeaux,,,,Merlot,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,Red,Table,12.5,17,1,3,3,3,25.6735643,2015,750
146279,Baron des Chartrons,Baron des Chartrons,France,Bordeaux,,,,Merlot,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,Red,Table,12,17,1,3,3,3,23.47297307,2015,750
146284,"Boekenhoutskloof, Wolftrap",Boekenhoutskloof,the Republic of South Africa,Coastal Region,Franschhoek  Franschhoek Valley,,,Syrah & Shiraz,mourvedre,Viognier,,,,,,,,,,Red,Table,14.5,17,1,4,4,4,24.94003389,2012,750
146291,"Matetic, Corralillo Syrah",Matetic Vineyards,Chile,Aconcagua,San Antonio Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14,17,1,3,4,4,54.28125023,2011,750
146292,O. Fournier Urban Uco Blend,O Fournier  Argentina,Argentina,Mendoza,,,,Malbec,Tempranillo,,,,,,,,,,,Red,Table,14.5,17.5,1,3,4,4,33.74239879,2011,750
146293,O. Fournier Urban Uco Malbec,O Fournier  Argentina,Argentina,Mendoza,,,,Malbec,,,,,,,,,,,,Red,Table,14.5,17.5,1,3,4,4,33.74239879,2011,750
146294,O. Fournier B Crux,O Fournier  Argentina,Argentina,Mendoza,,,,Tempranillo,Malbec,Merlot,,,,,,,,,,Red,Table,14.5,18,1,3,4,3,67.48479758,2008,750
